,Date,High,Low,Open,Price
3929,2005-03-24,425.05,425.05,425.45,425.05
3930,2005-03-23,424.85,424.85,426.85,424.85
3931,2005-03-22,427.25,427.25,431.55,427.25
3932,2005-03-21,431.35,431.35,439,431.35
3933,2005-03-18,439.35,439.35,438.85,439.35
3934,2005-03-17,438.43,438.43,443.12,438.43
3935,2005-03-16,443.65,443.65,440.6,443.65
3936,2005-03-15,440.88,440.88,440.88,440.88
3937,2005-03-14,441.18,441.18,445.62,441.18
3938,2005-03-11,445.85,445.85,441.85,445.85
3939,2005-03-10,442.38,442.38,440.43,442.38
3940,2005-03-09,440.62,440.62,441.12,440.62
3941,2005-03-08,440.62,440.62,434.62,440.62
3942,2005-03-07,434.62,434.62,433.98,434.62
3943,2005-03-04,434,434,430.1,434
3944,2005-03-03,430.27,430.27,431.88,430.27
3945,2005-03-02,432.65,432.65,432.35,432.65
3946,2005-03-01,432.75,432.75,435.65,432.75
3947,2005-02-28,435.62,435.62,434.88,435.62
3948,2005-02-25,434.93,434.93,433.62,434.93
3949,2005-02-24,434.12,434.12,434.27,434.12
3950,2005-02-23,434.5,434.5,435.5,434.5
3951,2005-02-22,434.55,434.55,427.1,434.55
3952,2005-02-21,427.35,427.35,428.75,427.35
3953,2005-02-18,427.43,427.43,427.27,427.43
3954,2005-02-17,427.45,427.45,425.2,427.45
3955,2005-02-16,425.38,425.38,425.38,425.38
3956,2005-02-15,425.62,425.62,425.62,425.62
3957,2005-02-14,425.88,425.88,420.62,425.88
3958,2005-02-11,420.88,420.88,417.38,420.88
3959,2005-02-10,417.62,417.62,413.38,417.62
3960,2005-02-09,413.12,413.12,412.57,413.12
3961,2005-02-08,412.8,412.8,413.65,412.8
3962,2005-02-07,414.2,414.2,414.65,414.2
3963,2005-02-04,414.6,414.6,417.1,414.6
3964,2005-02-03,417.1,417.1,421.8,417.1
3965,2005-02-02,421.98,421.98,420.98,421.98
3966,2005-02-01,421.1,421.1,422.4,421.1
3967,2005-01-31,422.62,422.62,426.38,422.62
3968,2005-01-28,426.8,426.8,426.2,426.8
3969,2005-01-27,426.2,426.2,426.65,426.2
3970,2005-01-26,426.5,426.5,422.15,426.5
3971,2005-01-25,422.43,422.43,427.68,422.43
3972,2005-01-24,427.27,427.27,427.38,427.27
3973,2005-01-21,426.75,426.75,422.35,426.75
3974,2005-01-20,422.55,422.55,423.15,422.55
3975,2005-01-19,422.85,422.85,423.05,422.85
3976,2005-01-18,423.05,423.05,421.75,423.05
3977,2005-01-17,422.38,422.38,422.62,422.38
3978,2005-01-14,423.15,423.15,425.25,423.15
3979,2005-01-13,425.12,425.12,426.02,425.12
3980,2005-01-12,426.12,426.12,422.62,426.12
3981,2005-01-11,422.38,422.38,419.98,422.38
3982,2005-01-10,419.12,419.12,419.38,419.12
3983,2005-01-07,418.95,418.95,421.75,418.95
3984,2005-01-06,421.32,421.32,426.77,421.32
3985,2005-01-05,426.55,426.55,427.55,426.55
3986,2005-01-04,427.65,427.65,429.6,427.65
3987,2005-01-03,428.95,428.95,437.85,428.95
3988,2004-12-31,438.45,438.45,437.6,438.45
3989,2004-12-30,437.45,437.45,436.25,437.45
3990,2004-12-29,436.38,436.38,443.88,436.38
3991,2004-12-28,443.5,443.5,444.75,443.5
3992,2004-12-27,444.73,444.73,442.38,444.73
3993,2004-12-24,442.7,442.7,442.15,442.7
3994,2004-12-23,441.88,441.88,439.88,441.88
3995,2004-12-22,439.68,439.68,441.88,439.68
3996,2004-12-21,441.88,441.88,442.93,441.88
3997,2004-12-20,443.02,443.02,441.62,443.02
3998,2004-12-17,441.18,441.18,437.38,441.18
3999,2004-12-16,437.12,437.12,440.88,437.12
4000,2004-12-15,440.12,440.12,436.12,440.12
4001,2004-12-14,435.52,435.52,438.88,435.52
4002,2004-12-13,439.1,439.1,434.15,439.1
4003,2004-12-10,434.5,434.5,437.3,434.5
4004,2004-12-09,437.8,437.8,440.4,437.8
4005,2004-12-08,440.2,440.2,451,440.2
4006,2004-12-07,450.9,450.9,451.9,450.9
4007,2004-12-06,452.45,452.45,455.25,452.45
4008,2004-12-03,455.82,455.82,449.48,455.82
4009,2004-12-02,449.35,449.35,454.6,449.35
4010,2004-12-01,453.68,453.68,451.12,453.68
4011,2004-11-30,450.88,450.88,453.12,450.88
4012,2004-11-29,453.68,453.68,454.12,453.68
4013,2004-11-26,452.62,452.62,451.38,452.62
4014,2004-11-25,451.7,451.7,449.2,451.7
4015,2004-11-24,449.12,449.12,447.38,449.12
4016,2004-11-23,447,447,448.5,447
4017,2004-11-22,448.62,448.62,446.62,448.62
4018,2004-11-19,447.02,447.02,442.38,447.02
4019,2004-11-18,443.12,443.12,444.77,443.12
4020,2004-11-17,444.62,444.62,439.38,444.62
4021,2004-11-16,439.62,439.62,436.88,439.62
4022,2004-11-15,436.82,436.82,437.62,436.82
4023,2004-11-12,437.95,437.95,434.5,437.95
4024,2004-11-11,434.88,434.88,434.12,434.88
4025,2004-11-10,433.88,433.88,434.88,433.88
4026,2004-11-09,435.32,435.32,432.12,435.32
4027,2004-11-08,431.88,431.88,431.12,431.88
4028,2004-11-05,433.62,433.62,429.62,433.62
4029,2004-11-04,429.62,429.62,426.88,429.62
4030,2004-11-03,427.52,427.52,421.38,427.52
4031,2004-11-02,421.88,421.88,425.88,421.88
4032,2004-11-01,427,427,429.5,427
4033,2004-10-29,428.52,428.52,424.18,428.52
4034,2004-10-28,424.15,424.15,423.95,424.15
4035,2004-10-27,424.12,424.12,426.77,424.12
4036,2004-10-26,427.12,427.12,428.98,427.12
4037,2004-10-25,428.62,428.62,425.12,428.62
4038,2004-10-22,424.32,424.32,424.62,424.32
4039,2004-10-21,423.82,423.82,423.88,423.82
4040,2004-10-20,424.12,424.12,420.23,424.12
4041,2004-10-19,419.88,419.88,415.62,419.88
4042,2004-10-18,416.62,416.62,418.62,416.62
4043,2004-10-15,418.82,418.82,417.98,418.82
4044,2004-10-14,418.15,418.15,415.65,418.15
4045,2004-10-13,416.38,416.38,413.57,416.38
4046,2004-10-12,415.12,415.12,421.82,415.12
4047,2004-10-11,421.82,421.82,419.38,421.82
4048,2004-10-08,422.82,422.82,418.12,422.82
4049,2004-10-07,418.18,418.18,418.12,418.18
4050,2004-10-06,417.88,417.88,419.12,417.88
4051,2004-10-05,418.38,418.38,414.38,418.38
4052,2004-10-04,413.95,413.95,418.75,413.95
4053,2004-10-01,419.23,419.23,418.12,419.23
4054,2004-09-30,418.25,418.25,412.5,418.25
4055,2004-09-29,413.02,413.02,412.88,413.02
4056,2004-09-28,412.25,412.25,408.75,412.25
4057,2004-09-27,408.62,408.62,409.77,408.62
4058,2004-09-24,407.93,407.93,409.38,407.93
4059,2004-09-23,410.12,410.12,404.88,410.12
4060,2004-09-22,407.38,407.38,409.12,407.38
4061,2004-09-21,409.12,409.12,404.88,409.12
4062,2004-09-20,405.35,405.35,404.85,405.35
4063,2004-09-17,405.88,405.88,404.68,405.88
4064,2004-09-16,404.62,404.62,404.88,404.62
4065,2004-09-15,404.62,404.62,403.62,404.62
4066,2004-09-14,405.62,405.62,403.82,405.62
4067,2004-09-13,403.82,403.82,402.12,403.82
4068,2004-09-10,401.93,401.93,399.38,401.93
4069,2004-09-09,399.12,399.12,399.57,399.12
4070,2004-09-08,399.55,399.55,397.75,399.55
4071,2004-09-07,397.88,397.88,401.62,397.88
4072,2004-09-06,401.88,401.88,401.38,401.88
4073,2004-09-03,400.52,400.52,405.88,400.52
4074,2004-09-02,406.05,406.05,408.5,406.05
4075,2004-09-01,408.6,408.6,410.15,408.6
4076,2004-08-31,409.82,409.82,407.12,409.82
4077,2004-08-30,406.88,406.88,403.62,406.88
4078,2004-08-27,403.23,403.23,406.88,403.23
4079,2004-08-26,406.88,406.88,407.12,406.88
4080,2004-08-25,406.82,406.82,403.38,406.82
4081,2004-08-24,403.18,403.18,409.12,403.18
4082,2004-08-23,408.62,408.62,412.12,408.62
4083,2004-08-20,413.32,413.32,406.38,413.32
4084,2004-08-19,406.88,406.88,404.38,406.88
4085,2004-08-18,404.45,404.45,404.25,404.45
4086,2004-08-17,404.45,404.45,402.5,404.45
4087,2004-08-16,402.75,402.75,399.75,402.75
4088,2004-08-13,398.9,398.9,394.75,398.9
4089,2004-08-12,394.8,394.8,395.75,394.8
4090,2004-08-11,396.05,396.05,397.5,396.05
4091,2004-08-10,398.18,398.18,399.93,398.18
4092,2004-08-09,400.38,400.38,398.62,400.38
4093,2004-08-06,399.75,399.75,392.25,399.75
4094,2004-08-05,392.85,392.85,392.25,392.85
4095,2004-08-04,392.38,392.38,393.88,392.38
4096,2004-08-03,393.88,393.88,391.12,393.88
4097,2004-08-02,392.05,392.05,394.25,392.05
4098,2004-07-30,391.25,391.25,388.05,391.25
4099,2004-07-29,388.38,388.38,388.52,388.38
4100,2004-07-28,389.15,389.15,387.75,389.15
4101,2004-07-27,388.12,388.12,391.12,388.12
4102,2004-07-26,390.62,390.62,390.88,390.62
4103,2004-07-23,389.95,389.95,395.75,389.95
4104,2004-07-22,395.07,395.07,397.88,395.07
4105,2004-07-21,398,398,400.5,398
4106,2004-07-20,400.12,400.12,406.38,400.12
4107,2004-07-19,405.95,405.95,406.5,405.95
4108,2004-07-16,406.45,406.45,404.1,406.45
4109,2004-07-15,404.3,404.3,404.35,404.3
4110,2004-07-14,405.12,405.12,402.38,405.12
4111,2004-07-13,402.38,402.38,407.48,402.38
4112,2004-07-12,407.15,407.15,407.5,407.15
4113,2004-07-09,407.57,407.57,406.27,407.57
4114,2004-07-08,407.12,407.12,401.88,407.12
4115,2004-07-07,401.77,401.77,392.62,401.77
4116,2004-07-06,392.12,392.12,398.12,392.12
4117,2004-07-05,397.7,397.7,397.75,397.7
4118,2004-07-02,397.93,397.93,395.88,397.93
4119,2004-07-01,396.05,396.05,394.5,396.05
4120,2004-06-30,394.38,394.38,392.88,394.38
4121,2004-06-29,392.27,392.27,401.62,392.27
4122,2004-06-28,400.88,400.88,403.12,400.88
4123,2004-06-25,402.68,402.68,402.27,402.68
4124,2004-06-24,402.12,402.12,394.88,402.12
4125,2004-06-23,394.88,394.88,395.38,394.88
4126,2004-06-22,395.38,395.38,394.18,395.38
4127,2004-06-21,394.38,394.38,394.88,394.38
4128,2004-06-18,395.27,395.27,388.38,395.27
4129,2004-06-17,387.82,387.82,385.07,387.82
4130,2004-06-16,384.75,384.75,388.75,384.75
4131,2004-06-15,389.15,389.15,383.75,389.15
4132,2004-06-14,383.38,383.38,384.18,383.38
4133,2004-06-11,385.05,385.05,385.85,385.05
4134,2004-06-10,386.07,386.07,383.38,386.07
4135,2004-06-09,384.12,384.12,391.88,384.12
4136,2004-06-08,391.38,391.38,394.23,391.38
4137,2004-06-07,393.88,393.88,391.62,393.88
4138,2004-06-04,391.05,391.05,388.5,391.05
4139,2004-06-03,388.38,388.38,391.12,388.38
4140,2004-06-02,390.88,390.88,394.48,390.88
4141,2004-06-01,394.62,394.62,395.27,394.62
4142,2004-05-31,395.5,395.5,394.15,395.5
4143,2004-05-28,394.18,394.18,395.62,394.18
4144,2004-05-27,395.75,395.75,388.65,395.75
4145,2004-05-26,388.5,388.5,388.75,388.5
4146,2004-05-25,388,388,385.75,388
4147,2004-05-24,386.25,386.25,384.5,386.25
4148,2004-05-21,384.88,384.88,380.38,384.88
4149,2004-05-20,380,380,381.5,380
4150,2004-05-19,382,382,376.75,382
4151,2004-05-18,377.15,377.15,378.75,377.15
4152,2004-05-17,379.38,379.38,377.88,379.38
4153,2004-05-14,377.07,377.07,374.12,377.07
4154,2004-05-13,374.9,374.9,378.6,374.9
4155,2004-05-12,378.38,378.38,378.62,378.38
4156,2004-05-11,377.98,377.98,377.88,377.98
4157,2004-05-10,378.5,378.5,378.5,378.5
4158,2004-05-07,379.1,379.1,388,379.1
4159,2004-05-06,387.77,387.77,393.38,387.77
4160,2004-05-05,393.7,393.7,393.1,393.7
4161,2004-05-04,392.5,392.5,387.85,392.5
4162,2004-05-03,387.35,387.35,389,387.35
4163,2004-04-30,387.6,387.6,388.4,387.6
4164,2004-04-29,387.88,387.88,384.88,387.88
4165,2004-04-28,385.38,385.38,398.77,385.38
4166,2004-04-27,398.75,398.75,396.65,398.75
4167,2004-04-26,396.6,396.6,395.5,396.6
4168,2004-04-23,395.1,395.1,394.5,395.1
4169,2004-04-22,394.25,394.25,391.25,394.25
4170,2004-04-21,390.38,390.38,394.62,390.38
4171,2004-04-20,395.12,395.12,400.77,395.12
4172,2004-04-19,400.3,400.3,402.35,400.3
4173,2004-04-16,400.5,400.5,399.6,400.5
4174,2004-04-15,399.12,399.12,401.18,399.12
4175,2004-04-14,400.88,400.88,407.38,400.88
4176,2004-04-13,406.88,406.88,420.18,406.88
4177,2004-04-12,419.2,419.2,420,419.2
4178,2004-04-09,421.25,421.25,419.5,421.25
4179,2004-04-08,419.5,419.5,422.75,419.5
4180,2004-04-07,423.38,423.38,419.62,423.38
4181,2004-04-06,419.88,419.88,415.88,419.88
4182,2004-04-05,415.62,415.62,421.12,415.62
4183,2004-04-02,419.8,419.8,426.25,419.8
4184,2004-04-01,426.38,426.38,426.88,426.38
4185,2004-03-31,426.62,426.62,421.38,426.62
4186,2004-03-30,421.55,421.55,417.5,421.55
4187,2004-03-29,418.12,418.12,421.62,418.12
4188,2004-03-26,422.5,422.5,416.5,422.5
4189,2004-03-25,416.38,416.38,415.38,416.38
4190,2004-03-24,415.88,415.88,419.62,415.88
4191,2004-03-23,419.88,419.88,417.62,419.88
4192,2004-03-22,417.38,417.38,412.12,417.38
4193,2004-03-19,412.12,412.12,410.88,412.12
4194,2004-03-18,411.38,411.38,407.12,411.38
4195,2004-03-17,407.38,407.38,402.27,407.38
4196,2004-03-16,402.62,402.62,400.12,402.62
4197,2004-03-15,399.38,399.38,396.12,399.38
4198,2004-03-12,395.25,395.25,402.6,395.25
4199,2004-03-11,402.38,402.38,400.12,402.38
4200,2004-03-10,400.3,400.3,403.35,400.3
4201,2004-03-09,402.62,402.62,402.12,402.62
4202,2004-03-08,401.62,401.62,400.62,401.62
4203,2004-03-05,401.4,401.4,392.75,401.4
4204,2004-03-04,393.12,393.12,392.62,393.12
4205,2004-03-03,393.38,393.38,392.62,393.38
4206,2004-03-02,393.3,393.3,399.55,393.3
4207,2004-03-01,399.88,399.88,397.12,399.88
4208,2004-02-27,396.45,396.45,395.1,396.45
4209,2004-02-26,395.38,395.38,396.12,395.38
4210,2004-02-25,395.8,395.8,403.85,395.8
4211,2004-02-24,404.12,404.12,398.88,404.12
4212,2004-02-23,398.9,398.9,398.1,398.9
4213,2004-02-20,397.62,397.62,410.88,397.62
4214,2004-02-19,409.88,409.88,410.88,409.88
4215,2004-02-18,410.62,410.62,415.62,410.62
4216,2004-02-17,415.62,415.62,411.48,415.62
4217,2004-02-16,411.8,411.8,410.4,411.8
4218,2004-02-13,410.2,410.2,412.35,410.2
4219,2004-02-12,412.5,412.5,411.6,412.5
4220,2004-02-11,411.62,411.62,406.12,411.62
4221,2004-02-10,406.5,406.5,406.9,406.5
4222,2004-02-09,406.88,406.88,402.38,406.88
4223,2004-02-06,403.3,403.3,397.75,403.3
4224,2004-02-05,397.3,397.3,400.8,397.3
4225,2004-02-04,400.88,400.88,400.12,400.88
4226,2004-02-03,399.62,399.62,398.62,399.62
4227,2004-02-02,398.38,398.38,402.38,398.38
4228,2004-01-30,402.57,402.57,399.88,402.57
4229,2004-01-29,399.88,399.88,409.38,399.88
4230,2004-01-28,410.38,410.38,410.12,410.38
4231,2004-01-27,410.38,410.38,404.12,410.38
4232,2004-01-26,403.88,403.88,407.62,403.88
4233,2004-01-23,408.18,408.18,410.12,408.18
4234,2004-01-22,409.62,409.62,410.98,409.62
4235,2004-01-21,410.7,410.7,412.55,410.7
4236,2004-01-20,412.88,412.88,406.88,412.88
4237,2004-01-19,407.25,407.25,407.5,407.25
4238,2004-01-16,406.57,406.57,409.38,406.57
4239,2004-01-15,408.62,408.62,419.88,408.62
4240,2004-01-14,419.38,419.38,424.38,419.38
4241,2004-01-13,424.12,424.12,424.62,424.12
4242,2004-01-12,424.88,424.88,426.62,424.88
4243,2004-01-09,426.6,426.6,423.6,426.6
4244,2004-01-08,423.88,423.88,420.62,423.88
4245,2004-01-07,420.38,420.38,422.12,420.38
4246,2004-01-06,422.38,422.38,423.68,422.38
4247,2004-01-05,423.62,423.62,416.12,423.62
4248,2004-01-02,415.12,415.12,415.38,415.12
4249,2003-12-31,415.05,415.05,416.35,415.05
4250,2003-12-30,416.38,416.38,414.57,416.38
4251,2003-12-29,414.77,414.77,411.88,414.77
4252,2003-12-26,412.4,412.4,413.15,412.4
4253,2003-12-25,412,412,412.05,412
4254,2003-12-24,412,412,411.6,412
4255,2003-12-23,410.88,410.88,409.98,410.88
4256,2003-12-22,410.12,410.12,408.62,410.12
4257,2003-12-19,409.35,409.35,410.65,409.35
4258,2003-12-18,410.75,410.75,412.5,410.75
4259,2003-12-17,412.62,412.62,407.88,412.62
4260,2003-12-16,407.38,407.38,410.38,407.38
4261,2003-12-15,409.38,409.38,408.38,409.38
4262,2003-12-12,409.15,409.15,405.15,409.15
4263,2003-12-11,405.12,405.12,404.88,405.12
4264,2003-12-10,405.52,405.52,408.48,405.52
4265,2003-12-09,408.38,408.38,406.38,408.38
4266,2003-12-08,407.12,407.12,406.18,407.12
4267,2003-12-05,406.35,406.35,402.25,406.35
4268,2003-12-04,402.88,402.88,404.38,402.88
4269,2003-12-03,404.65,404.65,403.75,404.65
4270,2003-12-02,403.25,403.25,402.25,403.25
4271,2003-12-01,403.38,403.38,398.62,403.38
4272,2003-11-28,397.88,397.88,395.38,397.88
4273,2003-11-27,395.2,395.2,396,395.2
4274,2003-11-26,396.62,396.62,391.38,396.62
4275,2003-11-25,391.25,391.25,391.9,391.25
4276,2003-11-24,391.5,391.5,396.25,391.5
4277,2003-11-21,396.2,396.2,394.65,396.2
4278,2003-11-20,394.55,394.55,394.95,394.55
4279,2003-11-19,394.75,394.75,398.75,394.75
4280,2003-11-18,398.5,398.5,390.75,398.5
4281,2003-11-17,390.25,390.25,399,390.25
4282,2003-11-14,397.62,397.62,394.88,397.62
4283,2003-11-13,394.65,394.65,394.25,394.65
4284,2003-11-12,394.05,394.05,388.1,394.05
4285,2003-11-11,387.7,387.7,385.75,387.7
4286,2003-11-10,386.45,386.45,383.25,386.45
4287,2003-11-07,383.12,383.12,380.38,383.12
4288,2003-11-06,379.95,379.95,382,379.95
4289,2003-11-05,381.52,381.52,380.02,381.52
4290,2003-11-04,379.6,379.6,377.45,379.6
4291,2003-11-03,377.1,377.1,384.6,377.1
4292,2003-10-31,384.4,384.4,383.4,384.4
4293,2003-10-30,383.5,383.5,385.75,383.5
4294,2003-10-29,386.55,386.55,383,386.55
4295,2003-10-28,382.85,382.85,388.25,382.85
4296,2003-10-27,387.9,387.9,388.25,387.9
4297,2003-10-24,388.7,388.7,384.65,388.7
4298,2003-10-23,384.75,384.75,384.55,384.75
4299,2003-10-22,385.85,385.85,380.65,385.85
4300,2003-10-21,381.25,381.25,373.25,381.25
4301,2003-10-20,373.35,373.35,372.55,373.35
4302,2003-10-17,371.68,371.68,372.18,371.68
4303,2003-10-16,371.7,371.7,372.85,371.7
4304,2003-10-15,373.15,373.15,375.75,373.15
4305,2003-10-14,375.4,375.4,374.3,375.4
4306,2003-10-13,374.65,374.65,373.6,374.65
4307,2003-10-10,373.62,373.62,370.38,373.62
4308,2003-10-09,370,370,375.7,370
4309,2003-10-08,375.2,375.2,376.85,375.2
4310,2003-10-07,376.5,376.5,373,376.5
4311,2003-10-06,372.95,372.95,371.5,372.95
4312,2003-10-03,369.7,369.7,383.35,369.7
4313,2003-10-02,382.8,382.8,385.2,382.8
4314,2003-10-01,384.57,384.57,385.07,384.57
4315,2003-09-30,385.25,385.25,383,385.25
4316,2003-09-29,382.25,382.25,381.25,382.25
4317,2003-09-26,380.85,380.85,384.75,380.85
4318,2003-09-25,385.38,385.38,389.12,385.38
4319,2003-09-24,389.35,389.35,385.25,389.35
4320,2003-09-23,384.7,384.7,386.5,384.7
4321,2003-09-22,387.1,387.1,382.25,387.1
4322,2003-09-19,381.95,381.95,376.85,381.95
4323,2003-09-18,376.65,376.65,376,376.65
4324,2003-09-17,376.75,376.75,373,376.75
4325,2003-09-16,373.15,373.15,374.35,373.15
4326,2003-09-15,374.1,374.1,375.8,374.1
4327,2003-09-12,375.12,375.12,379.77,375.12
4328,2003-09-11,380.25,380.25,380.25,380.25
4329,2003-09-10,380.4,380.4,382,380.4
4330,2003-09-09,382.65,382.65,375.25,382.65
4331,2003-09-08,375.25,375.25,376.65,375.25
4332,2003-09-05,377.2,377.2,373.2,377.2
4333,2003-09-04,373.45,373.45,375.05,373.45
4334,2003-09-03,373.85,373.85,371.75,373.85
4335,2003-09-02,371.62,371.62,376.12,371.62
4336,2003-09-01,375.9,375.9,374.9,375.9
4337,2003-08-29,375.57,375.57,369.88,375.57
4338,2003-08-28,369.65,369.65,372.15,369.65
4339,2003-08-27,372.5,372.5,364.75,372.5
4340,2003-08-26,364.65,364.65,361.25,364.65
4341,2003-08-25,361.4,361.4,362.45,361.4
4342,2003-08-22,363.15,363.15,361.85,363.15
4343,2003-08-21,361.38,361.38,366.38,361.38
4344,2003-08-20,366.27,366.27,361.98,366.27
4345,2003-08-19,361.88,361.88,358.88,361.88
4346,2003-08-18,358.62,358.62,363.62,358.62
4347,2003-08-15,363.55,363.55,366.35,363.55
4348,2003-08-14,365.85,365.85,362.35,365.85
4349,2003-08-13,362.65,362.65,358.4,362.65
4350,2003-08-12,358.4,358.4,361.75,358.4
4351,2003-08-11,361.85,361.85,356.25,361.85
4352,2003-08-08,356.65,356.65,352.6,356.65
4353,2003-08-07,352.88,352.88,351.38,352.88
4354,2003-08-06,351.75,351.75,351.75,351.75
4355,2003-08-05,351.9,351.9,349.55,351.9
4356,2003-08-04,349.55,349.55,347.5,349.55
4357,2003-08-01,347.98,347.98,355.48,347.98
4358,2003-07-31,355,355,356.35,355
4359,2003-07-30,356.45,356.45,361.5,356.45
4360,2003-07-29,361.75,361.75,363.85,361.75
4361,2003-07-28,364.75,364.75,362,364.75
4362,2003-07-25,362.8,362.8,362.1,362.8
4363,2003-07-24,361.75,361.75,360.4,361.75
4364,2003-07-23,359.65,359.65,351.15,359.65
4365,2003-07-22,350.75,350.75,352,350.75
4366,2003-07-21,351.75,351.75,347.5,351.75
4367,2003-07-18,347.3,347.3,344.45,347.3
4368,2003-07-17,344.85,344.85,343.4,344.85
4369,2003-07-16,343.55,343.55,342.35,343.55
4370,2003-07-15,342.15,342.15,347.05,342.15
4371,2003-07-14,347.3,347.3,345.05,347.3
4372,2003-07-11,345.15,345.15,344.45,345.15
4373,2003-07-10,345.45,345.45,344.45,345.45
4374,2003-07-09,344.55,344.55,344.4,344.55
4375,2003-07-08,344.6,344.6,348.25,344.6
4376,2003-07-07,348.4,348.4,351,348.4
4377,2003-07-04,350.85,350.85,351.05,350.85
4378,2003-07-03,351.15,351.15,351.25,351.15
4379,2003-07-02,351.5,351.5,351.25,351.5
4380,2003-07-01,350.75,350.75,346.75,350.75
4381,2003-06-30,346.4,346.4,345,346.4
4382,2003-06-27,345.25,345.25,347.45,345.25
4383,2003-06-26,344.15,344.15,347.6,344.15
4384,2003-06-25,347.4,347.4,347.5,347.4
4385,2003-06-24,347.38,347.38,352.88,347.38
4386,2003-06-23,352.45,352.45,357.25,352.45
4387,2003-06-20,357.38,357.38,361.43,357.38
4388,2003-06-19,362,362,357.75,362
4389,2003-06-18,357.7,357.7,363.05,357.7
4390,2003-06-17,362.8,362.8,359.45,362.8
4391,2003-06-16,359.4,359.4,356.75,359.4
4392,2003-06-13,356.88,356.88,353.73,356.88
4393,2003-06-12,353.4,353.4,355.1,353.4
4394,2003-06-11,354.75,354.75,353,354.75
4395,2003-06-10,352.38,352.38,361.48,352.38
4396,2003-06-09,361.35,361.35,362.75,361.35
4397,2003-06-06,363.75,363.75,367.85,363.75
4398,2003-06-05,368.3,368.3,361.95,368.3
4399,2003-06-04,361.27,361.27,365.68,361.27
4400,2003-06-03,365.25,365.25,366.05,365.25
4401,2003-06-02,366.25,366.25,362.35,366.25
4402,2003-05-30,364.98,364.98,368.62,364.98
4403,2003-05-29,369.07,369.07,366.12,369.07
4404,2003-05-28,364.55,364.55,365.25,364.55
4405,2003-05-27,365.12,365.12,370.62,365.12
4406,2003-05-26,371.15,371.15,367.85,371.15
4407,2003-05-23,368.75,368.75,369.05,368.75
4408,2003-05-22,368.38,368.38,372.12,368.38
4409,2003-05-21,371.62,371.62,368.48,371.62
4410,2003-05-20,368.12,368.12,367.12,368.12
4411,2003-05-19,366.25,366.25,356.75,366.25
4412,2003-05-16,354.85,354.85,351.85,354.85
4413,2003-05-15,352,352,352.35,352
4414,2003-05-14,352.5,352.5,350.25,352.5
4415,2003-05-13,349.73,349.73,350.88,349.73
4416,2003-05-12,351.25,351.25,348.65,351.25
4417,2003-05-09,348.7,348.7,348.4,348.7
4418,2003-05-08,348.25,348.25,341.7,348.25
4419,2003-05-07,342,342,344.35,342
4420,2003-05-06,344.38,344.38,342.12,344.38
4421,2003-05-05,342.2,342.2,341.75,342.2
4422,2003-05-02,341.05,341.05,341.85,341.05
4423,2003-05-01,341.75,341.75,339.65,341.75
4424,2003-04-30,339.62,339.62,334.88,339.62
4425,2003-04-29,334.25,334.25,333.85,334.25
4426,2003-04-28,334.1,334.1,333.25,334.1
4427,2003-04-25,333.4,333.4,334.4,333.4
4428,2003-04-24,334.6,334.6,331.35,334.6
4429,2003-04-23,331.38,331.38,332.98,331.38
4430,2003-04-22,333.12,333.12,333.77,333.12
4431,2003-04-21,333.8,333.8,327.25,333.8
4432,2003-04-18,327.25,327.25,327.25,327.25
4433,2003-04-17,327.2,327.2,326.85,327.2
4434,2003-04-16,326.45,326.45,324.75,326.45
4435,2003-04-15,324.95,324.95,324.95,324.95
4436,2003-04-14,325,325,326.6,325
4437,2003-04-11,328.18,328.18,326.27,328.18
4438,2003-04-10,326.5,326.5,327.05,326.5
4439,2003-04-09,326.85,326.85,323.05,326.85
4440,2003-04-08,323.3,323.3,322.85,323.3
4441,2003-04-07,323,323,321.75,323
4442,2003-04-04,325.7,325.7,325.35,325.7
4443,2003-04-03,325.38,325.38,329.62,325.38
4444,2003-04-02,330,330,335.25,330
4445,2003-04-01,335.12,335.12,337.62,335.12
4446,2003-03-31,337.48,337.48,332.62,337.48
4447,2003-03-28,331.9,331.9,329.65,331.9
4448,2003-03-27,329.38,329.38,330.88,329.38
4449,2003-03-26,330.38,330.38,328.88,330.38
4450,2003-03-25,328.62,328.62,330.38,328.62
4451,2003-03-24,329.93,329.93,327.88,329.93
4452,2003-03-21,326.18,326.18,332.12,326.18
4453,2003-03-20,332.38,332.38,336.88,332.38
4454,2003-03-19,336.55,336.55,338.65,336.55
4455,2003-03-18,338.1,338.1,337.15,338.1
4456,2003-03-17,336.9,336.9,335.1,336.9
4457,2003-03-14,336.5,336.5,334.4,336.5
4458,2003-03-13,334.7,334.7,346.5,334.7
4459,2003-03-12,346,346,350.6,346
4460,2003-03-11,350.98,350.98,354.98,350.98
4461,2003-03-10,354.77,354.77,351.88,354.77
4462,2003-03-07,350.6,350.6,356.4,350.6
4463,2003-03-06,356.5,356.5,353.9,356.5
4464,2003-03-05,353.88,353.88,354.12,353.88
4465,2003-03-04,353.12,353.12,350.12,353.12
4466,2003-03-03,350.12,350.12,348.62,350.12
4467,2003-02-28,349.85,349.85,345.1,349.85
4468,2003-02-27,345.62,345.62,354.77,345.62
4469,2003-02-26,354.38,354.38,352.12,354.38
4470,2003-02-25,351.93,351.93,357.12,351.93
4471,2003-02-24,356.88,356.88,351.38,356.88
